sentence_id	translation	translator	sameEdition
phi0631.phi001.perseus-lat1.tb.xml@396	Que ele próprio não demorasse em aproximar-se mais.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@397	Tomadas assim essas resoluções, determinada a noite em que partiriam, Cícero, informado de tudo pelos legados, ordena aos pretores Lúcio Valério Flaco e Caio Pomptino que, na ponte Mílvia, surpreendam por meio de uma emboscada a comitiva dos alóbrogos.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@398	Lhes revela a coisa toda, por cujo motivo eles eram enviados;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@399	permite que atuem nas demais coisas assim como seria preciso fazer.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@400	Eles, sendo homens militares, depois de colocadas sem barulho as tropas, como tinha sido recomendado, cercam ocultamente a ponte.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@401	Assim que os legados chegaram com Voltúrcio a esse local e simultaneamente se ergueu uma gritaria de um e de outro lado, rapidamente os gauleses, que conheciam o plano, sem demora se entregam aos pretores; Voltúrcio inicialmente, tendo exortado os demais, se defende da multidão com a espada, em seguida, quando foi abandonado pelos legados, primeiro fez muitas súplicas a Pompitino, porque lhe era conhecido, por sua salvação, por fim, amendrontado e não confiante por sua vida, entregou-se aos pretores como que aos inimigos.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@402	Concluídas essas coisas, tudo é rapidamente anunciado ao cônsul por meio de mensageiros.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@403	Mas uma enorme preocupaçãp e alegria ao mesmo tempo apoderaram-se dele.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@404	Pois regozijava-se, compreendendo que, descoberta a conjuração, a cidade foi arrancada dos perigos;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@405	mas também estava angustiado, se perguntando o que era preciso fazer com cidadãos tão importantes, flagrados em tão enorme crime:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@406	acreditava que a punição deles iria ser uma carga para ele, a não punição seria um meio de arruinar a república.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@407	Então, com seu espírito restabelecido, ordena que sejam chamados até ele Lêntulo, Cetego, Estatílio, Gabínio e também Cepário de Tarracina; este se dispunha a partir para Apúlia para sublevar os escravos.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@408	Todos os outros chegam sem demora;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@409	Cepário, tendo saído de sua casa um pouco antes, inteirado da revelação, tinha fugido da cidade.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@410	O próprio cônsul conduz ao senado Lêntulo, segurando-o com a mão, porque era pretor; os demais ele ordena que venham à casa da Concórdia com os guardas.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@411	Lá convoca o senado e, diante da grande afluência dos membros dessa ordem, introduz Voltúrcio com os legados; ordena que o pretor Flaco traga ao mesmo local a caixa com as cartas que tinha recebido dos legados.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@412	Voltúrcio, interrogado sobre a viagem, sobre as cartas, enfim que intenção ele tinha tido e por que motivo, no começo ele inventava outras coisas, disfarçava sobre a conjuração;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@413	depois, quando foi ordenado a falar sob a fé pública do perdão, revela todas as coisas como tinham sido realizadas e declara que foi cooptado como sócio poucos dias antes por Gabínio e Cepário, que não sabia nada mais do que os legados, que somente costumava ouvir de Gabínio que na conjuração estavam Públio Autrônio, Sérvio Sila, Lúcio Vargunteio, além de muitos outros.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@414	O mesmo confessam os gauleses e a Lêntulo, que dissimulava, eles refutam com as conversas que ele costumava ter, além da carta:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@415	que de acordo com os livros sibilinos, o reino de Roma era pressagiado para três Cornélios:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@416	Cina e Sila tinham sido antes, ele era o terceiro; seria a ele o destino de apoderar-se da cidade;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@417	além disso, desde o incêndio do Capitólio, aquele era o vigésimo ano; e muitas vezes de acordo como os prodígios, os harúspices tinham respondido que aquele seria sangrento numa guerra civil.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@418	Então, depois de lida a carta, uma vez que todos tinham reconhecido previamente seus próprios selos, o senado decreta que Lêntulo, destituído de sua magistratura, e também os demais sejam mantidos sob guardas particulares;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@419	e assim Lêntulo é entregue a Públio Lêntulo Espínter, que era então edil, Cetego a Quinto Cornifício, Estatílio a Caio César, Gabínio a Marco Crasso, Cepário (pois ele um pouco antes da fuga tinha sido trazido de volta) ao senador Cneu Terêncio.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@420	Entretanto, descoberta a conjuração, a plebe, que, desejosa de revolução, no início era muitíssimo a favor da guerra, mudando de opinião, execrava os planos de Catilina, erguia Cícero ao céu:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@421	como que arrancada da escravidão, se entregava ao regozijo e à alegria,	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@422	pois julgava que outros atos de guerra seriam para ela fonte de butim mais do que de prejuízo, mas o incêndio, cruel, desmedido e principalmente calamitoso para ela, visto que todos os bens que tinha estavam o uso cotidiano e na roupa do corpo.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@423	Após esse dia, foi conduzido perante o senado um certo Lúcio Tarquínio, que diziam ter sido trazido de volta do caminho, quando partia para junto de Catilina;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@424	ele, uma vez que dizia que faria revelações acerca da conjuração, se lhe fosse dada a fé pública do perdão, ordenado pelo cônsul a expor o que sabia, declara ao senado mais ou menos as mesmas coisas que Voltúrcio acerca dos preparativos de incêndios, da matança dos homens de bem, da marcha dos inimigos;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@425	além disso, tinha sido enviado por Marco Crasso para anunciar a Catilina que a prisão de Lêntulo, de Cetego e de outros da conjuração não o aterrorizasse, e que se apressasse ainda mais em aproximar-se da cidade, para não só refazer os ânimos dos demais mas também arrebatar mais facilmente aqueles do perigo.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@426	Mas quando Tarquínio mencionou Crasso, homem nobre, de enormes riquezas, de extraordinário poder, uns acharam inacreditável o fato, outros, embora o considerassem como verdadeiro, mesmo assim, porque parecia em tal circunstância que se devia mais abrandar do que provocar a tão grande autoridade desse homem, e a maioria, dependente de Crasso por causa de negócios privados, grita que delação é falsa e exigem que se delibere acerca desse fato.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@427	E assim, com Cícero consultando, o senado em grande número decretou que a delação de Tarquínio parecia falsa e que ele devia ser detido nos grilhões e não mais lhe ser dado o poder, a não ser fizesse uma delação acerca daquele, por cujo conselho ele tinha mentido uma fato tão grave.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@428	Havia naquele tempo os que estimavam que aquela delação foi maquinada por Públio Autrônio, para que, sendo Crasso mencionando, a forte influência dele protegesse mais facilmente os demais através da solidariedade do perigo.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@429	Outros diziam que Tarquínio tinha sido lançado por Cícero com o objetivo de que Crasso não conturbasse a república, tomando a seu cargo a defesa do maus, conforme seu costume.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@430	Eu ouvi posteriormente o próprio Crasso dizendo publicamente que aquela tão grave afronta foi imposta a ele por Cícero.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@431	Mas por esse mesmo tempo, Quinto Cátulo e Caio Pisão não puderam nem por seus rogos, nem por dinheiro nem por sua influência induzir Cícero a que, por intermédio dos alóbroges ou de outro delator, fosse falsamente mencionado o nome de Caio César.	José Dejalma Dezotti	FALSE
phi0631.phi001.perseus-lat1.tb.xml@432	Pois ambos tinham uma séria inimizade com ele.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@433	Pisão, por ter sido acusado por ele num julgamento de malversação de dinheiro público por causa de um suplício injusto a um certo transpadano, Cátulo, inflamado de ódio desde a sua candidatura ao pontificado, porque, no fim de sua idade, tendo usufruído das maiores honras, tinha saído derrotado pelo jovenzinho César.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@434	O caso, por outro lado, parecia oportuno, porque ele devia muito dinheiro, em particular, por sua notável generosidade, em público, por seus enormes gastos com jogos.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@435	Mas uma vez que não conseguiam induzir o cônsul a tão grave delito, eles próprios, abordando um por um e inventando mentiras, que diziam ter ouvido de Voltúrcio ou dos alóbroges, provocaram um grande ódio contra ele, a tal ponto que alguns cavaleiros romanos, que, para defendê-lo estavam com armas em torno do templo da Concórdia, impelidos ou pela magnitude do perigo ou pela inconstância de seu espírito, para que ficasse mais claro seu interesse pela república, ameaçaram, com a espada, César que saía do senado.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@436	Enquanto essas coisas se passam no senado e enquanto são decretadas as recompensas para os legados dos alóbroges e para Tito Voltúrcio, por ter sido comprovada a delação deles, os libertos de Lêntulo e uns poucos de seus clientes, seguindo por variados caminhos, tentavam sublevar os artesãos e os escravos nos bairros para libertá-lo, outra parte buscavam os chefes dos bandos, que eram costumados a conturbar a república por dinheiro.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@437	Cetego, por sua vez, por meio de mensageiros, rogava à sua tropa de escravos e aos seus libertos, escolhidos e exercitados para a ousadia, que, formado um grupo, irrompessem com armas até ele.	José Dejalma Dezotti	FALSE
phi0631.phi001.perseus-lat1.tb.xml@438	Quando o cônsul soube que se preparavam essas coisas, ordenadas as guarnições, conforme a situação e o momento aconselhava, tendo sido convocado o senado, consulta o que pareceria bom ser feito com estes que tinham sido entregues à prisão.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@439	Mas um pouco antes o senado lotado tinha julgado que eles tinham agido contra a república.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@440	Então Décimo Júnio Silano, o primeiro solicitado a dar o parecer, porque nesse momento era o cônsul designado, tinha votado que devia ser aplicado pena máxima, tanto com relação aos que estavam detido, como também com relação a Lúcio Cássio, Públio Fúrio, Públio Umbreno, se fossem pegos;	José Dejalma Dezotti	FALSE
phi0631.phi001.perseus-lat1.tb.xml@441	e ele, posteriormente, comovido por um discurso de Caio César, disse que iria com os pés ao lado do parecer de Tibério Nerão, porque tinha considerado que se devia deliberar sobre esse assunto depois do reforço das guarnições.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@442	Mas César, quando se chegou a ele, solicitado pelo cônsul a dar o seu parecer, pronunciou as palavras desse modo:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@443	“Convém, pais conscritos, que todos os homens que deliberam sobre assuntos dúbios estejam isentos de ódio, de amizade, de raiva e de compaixão.	José Dejalma Dezotti	FALSE
phi0631.phi001.perseus-lat1.tb.xml@444	O espírito não discerne facilmente a verdade, quando esses sentimentos atrapalham e ninguém dentre todos obedeceu ao mesmo tempo à paixão e ao dever.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@445	Quando tiveres aplicado a inteligência, esta prevalece;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@446	se a paixão toma conta, ela domina, o espírito não vale nada.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@447	Eu tenho uma grande cópia de exemplos, pais conscritos, de reis e povos que, impelidos pela raiva ou pela compaixão, deliberaram mal.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@448	Mas prefiro dizer os casos que nossos antepassados fizeram correta e sabiamente contra a paixão de seu espírito;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@449	na guerra macedônica, que travamos com o rei Perseu, a grande e magnífica cidade dos ródios, que tinha crescido com as riquezas do povo romano, nos foi infiel e contrária.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@450	Mas depois que, terminada a guerra, se deliberou a respeito dos ródios, nossos antepassados, para que ninguém dissesse que a guerra tinha sido empreendida mais por causa das riquezas do que por causa da afronta, os deixaram ir sem punição.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@451	Igualmente, em todas as guerras púnicas, ainda que muitas vezes os cartagineses tivessem cometido, na paz e durante as tréguas, muitos atos abomináveis, eles [os nossos] nunca fizeram na ocasião coisas semelhantes:	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@452	buscavam mais o que fosse digno deles mesmos do que o que pudesse ser feito com justiça contra aqueles.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@453	Isso deve ser igualmente observado por vós, pais conscritos, para que o crime de Públio Lêntulo e dos demais não possa mais perante vós do que a vossa dignidade, para que não atendais mais à vossa raiva do à vossa reputação.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@454	Pois se é encontrada uma pena justa para seus atos, aprovo a resolução nova;	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@455	mas se a magnitude do crime ultrapassa a imaginação de todos, sou de opinião que se devem usar os meios que são estabelecidos pelas leis.	José Dejalma Dezotti	TRUE
phi0631.phi001.perseus-lat1.tb.xml@456	A maioria dos que disseram os pareceres antes de mim, lastimaram de maneira esmerada e magnífica a desventura da república.	José Dejalma Dezotti	TRUE
