sent_id	translation_JDD	DIFF
SenEpist-P-03-666	Não é isso: a nossa é chamada, nós que uma cega ambição precipita para coisas que prejudicarão, que por certo nunca saciarão, nós, a quem se algo pudesse ser suficiente, já teria sido, nós, que não pensamos quão prazeroso é não pedir nada, quão magnífico é ser pleno e não depender da fortuna.	
SenEpist-P-03-667	E assim, Lucílio, recorda frequentemente quão numerosas coisas coseguiste;	
SenEpist-P-03-668	quando tiveres visto quantos te precedem, pensa quantos te seguem.	
SenEpist-P-03-669	Se queres ser grato para com os deuses e para com a tua vida, pensa quão numerosos são os que ultrapassaste.	
SenEpist-P-03-670	O que tens tu a ver com os outros?	
SenEpist-P-03-671	A ti próprio ultrapassaste?	
SenEpist-P-03-672	Determina um limite que não possas ir além, ainda que queiras; que vão embora de uma vez esses esses bens enganadores e melhores quando se esperam do que quando são conseguidos.[*]	
SenEpist-P-03-673	Se houvesse neles algo consistente, às vezes também satisfariam: agora provocam a sede de quem os esgotam.	
SenEpist-P-03-674	Que sejam afastados os aparatos de aparência sedutora;	
SenEpist-P-03-675	e por que eu conseguir da fortuna que me dê o que roda a sorte incerta do futuro é melhor do que conseguir de mim não pedir?	
SenEpist-P-03-676	Por outro lado, por que vou pedir?	
SenEpist-P-03-677	Vou acumular, esquecido da fragilidade humana?	
SenEpist-P-03-678	Em que me esforçaria?	
SenEpist-P-03-679	Eis que este dia é o último;	
SenEpist-P-03-680	mesmo que não seja, é perto do último.	
SenEpist-P-03-681	Sei que é evidente para ti, Lucílio, que ninguém pode viver feliz, nem mesmo de modo tolerável, sem o estudo da sabedoria, e que a vida se torna feliz com a sabedoria perfeita, e que, por sua vez, tolerável com a sabedoria ainda começada.	
SenEpist-P-03-682	Mas isto que é evidente deve ser consolidado e fixado mais profundamente com a meditação cotidiana: nesse ponto é mais custoso manter os propósitos honrados do que propô-los.	
SenEpist-P-03-683	Deve-se perseverar e adaptar a firmeza a um estudo assíduo, até que a mente seja boa como é boa a vontade.	
SenEpist-P-03-684	E assim não são necessárias a ti junto a mim muitas palavras ou uma tão longa afirmação: entendo o muito que progrediste.[*]	
SenEpist-P-03-685	Eu sei de onde vêm as coisas que tu escreves; não são fictícias nem fingidas.	
SenEpist-P-03-686	Direi, contudo, o que sinto: em relação a ti já tenho esperança, confiança ainda não.	
SenEpist-P-03-687	Quero que tu também faças o mesmo: não há porque creres em ti de modo rápido e fácil.	
SenEpist-P-03-688	Examina-te e perscruta-te e te observa de várias maneiras; vê isso antes de tudo: se progrediste na filosofia ou na própria vida.	
SenEpist-P-03-689	A filosofia não é uma atividade popular nem própria para a ostentação;	
SenEpist-P-03-690	não está nas palavras, mas nas ações.	
SenEpist-P-03-691	E não se emprega nisso, para que o dia seja consumido com algum entretenimento, para que o enfado seja eliminado do ócio: ela configura e modela o espírito, ordena a vida, rege as ações, mostra o que deve ser feito e o que deve ser omitido, se senta ao leme e dirige o curso dos que flutuam por situações ambíguas.	
SenEpist-P-03-692	Sem ela ninguém pode viver sem temor, ninguém, com segurança; inumeráveis casos ocorrem a cada hora, que exigem um conselho que a ela deve ser pedido.	
SenEpist-P-03-693	Dirá alguém: “De que me serve a filosofia, se há o destino?	
SenEpist-P-03-694	De que serve, se o deus é quem governa?	
SenEpist-P-03-695	De que serve, se o acaso impera?	
SenEpist-P-03-696	Pois as tanto não podem ser mudadas as coisas certas como nada pode ser preparado contra as coisas incertas, mas ou o deus se apoderou de minha decisão e decretou o que eu faria, ou a fortuna nada permite à minha decisão.”	
SenEpist-P-03-697	Seja qual for dessas possibilidades, Lucílio, ainda que sejam todas elas, deve-se praticar a filosofia; quer nos constrinjam os fados com sua lei inexorável, quer o deus, árbitro do universo, tenha disposto todas as coisas, quer o acaso empurre e revolva sem ordem os acontecimentos humanos, a filosofia deve nos proteger.	
SenEpist-P-03-698	Ela nos exortará a obedecermos ao deus de bom grado, à fortuna com obstinação; ela te ensinará a seguires ao deus, a suportares o acaso.	
SenEpist-P-03-699	Mas não devemos passar agora para esta discussão, o que é de nosso direito se a providência está no comando, ou se a sucessão dos fados nos leva atados, ou se as coisas repentinas e súbitas nos dominam: volto agora a aconselhar-te e exortar-te a não permitires que o ímpeto de teu espírito caia e esfrie.	
SenEpist-P-03-700	Conserva-o e estabelece para que se torne hábito o que é ímpeto do espírito.	
SenEpist-P-03-701	Já desde o princípio, se eu te conheço bem, vais procurar que presentinho esta carta te trouxe:	
SenEpist-P-03-702	examina-a e encontrarás.	
SenEpist-P-03-703	Não há motivo para admirares o meu ânimo: ainda sou generoso com o alheio.	
SenEpist-P-03-704	Mas por que eu disse alheio?	
SenEpist-P-03-705	Tudo o que foi bem dito por alguém é meu.	
SenEpist-P-03-706	Isto também foi dito por Epicuro: “Se viveres de acordo com a natureza, nunca serás pobre; se de acordo com as opiniões, nunca serás rico”.[*]	
SenEpist-P-03-707	A natureza deseja pouco, a opinião é sem medida.	
SenEpist-P-03-708	Que seja acumulado em ti tudo o que muitos ricos tinham possuído;	
SenEpist-P-03-709	que a fortuna te leve acima do limite particular de uma riqueza, te cubra de ouro, te vista de púrpura, te conduza a tal ponto de delícias e opulências que ocultes a terra com mármores;	
SenEpist-P-03-710	que te seja permitido não só ter as riquezas, mas pisar nelas;	
SenEpist-P-03-711	que se acrescentem estátuas e pinturas e tudo o que alguma arte elaborou para o luxo: aprenderás com isso a desejar mais.	
SenEpist-P-03-712	Os desejos naturais são finitos: os que nascem da falsa opinião não têm onde acabar;	
SenEpist-P-03-713	pois não há fim para o falso.	
SenEpist-P-03-714	Para quem vai pelo caminho há um fim: o extravio é sem medida.[*]	
SenEpist-P-03-715	Afasta-te, portanto, das coisas vãs e quando quiseres saber se o que pedes tem um desejo natural ou uma cega cupidez, considera se pode parar em algum lugar: se depois de ter ido longe sempre resta algo mais longe, fica sabendo que isso não é natural.	
SenEpist-P-03-716	Repele todas essas coisa, se és sábio, ou melhor, para que sejas sábio e, com rápida corrida e com todas as forças, encaminha-te para uma mente boa;	
SenEpist-P-03-717	se há alguma coisa pela qual és retido, ou desamarra ou corta.	
SenEpist-P-03-718	“Me retém”, dizes, “o patrimônio familiar; quero me dispor dele de tal modo que possa bastar a mim sem fazer nada, que nem a pobreza seja um peso para mim, nem eu para alguém.”	
SenEpist-P-03-719	Quando dizes isto, não pareces conhecer a força e o poder desse bem no qual pensas;	
SenEpist-P-03-720	e, na verdade, vês claramente o essencial da questão, o quanto a filosofia é útil; porém ainda não distingues com suficiente sutileza suas particularidades, e ainda não sabes o quanto ela nos ajuda em qualquer situação, de que modo, para usar uma palavra de Cícero, nos “socorre” nas maiores necessidades e desce até nós nas coisas mais insignificantes.	
SenEpist-P-03-721	Acredita em mim, chama-a para um conselho: ela te persuadirá a não ficares sentado diante de cálculos.	
SenEpist-P-03-722	Sem dúvida, procuras e queres conseguir isto com essa demora: que não tenhas que temer a pobreza: e se é preciso desejá-la?	
SenEpist-P-03-723	A muitos as riquezas constituíram obstáculos para praticar a filosofia: a pobreza é expedita, é segura.	
SenEpist-P-03-724	Quando soa a trombeta, ela sabe que não é atacada; quando se grita água, ela busca como sair, não o que levar; se precisa navegar, os portos não fazem barulho nem o litoral fica alvoroçado com o acompanhamento de um só;[*]	
SenEpist-P-03-725	não a rodeia uma multidão de escravos, para alimentar os quais é preciso desejar a fertilidade das regiões de além-mar.[*]	
SenEpist-P-03-726	É fácil alimentar poucos estômagos bem regulados e que não desejam nada mais do que se encherem:	
SenEpist-P-03-727	a fome custa pouco, caro é o fastio.	
SenEpist-P-03-728	A pobreza se contenta em satisfazer os desejos prementes:	
SenEpist-P-03-729	que motivo há então para que recuses esta companheira, cujos costumes um rico sensato imita?	
SenEpist-P-03-730	Se queres ter tempo para o teu espírito, convém ou que sejas pobre ou semelhante ao pobre.	
SenEpist-P-03-731	Não se pode fazer um estudo saudável sem o cuidado da sobriedade; a sobriedade, por sua vez, é a pobreza voluntária.	
SenEpist-P-03-732	Suprime, pois, essas desculpas: “Ainda não tenho o quanto basta; se eu chegar àquela soma, então me dedicarei inteiramente à filosofia”.	
SenEpist-P-03-733	Só que não deves obter nenhum bem antes deste que tu adias e pões após os demais; é preciso começar a partir deste.	
SenEpist-P-03-734	“Quero preparar” dizes “os recursos para viver.”	
SenEpist-P-03-735	Aprende ao mesmo tempo preparar-te a ti mesmo: se algo te impede de viver bem, não te impede de morrer bem.[*]	
SenEpist-P-03-736	Não há motivo para que a pobreza nos afaste da filosofia, nem mesmo a penúria.	
SenEpist-P-03-737	Pois deve ser suportada pelos que se apressam a este objetivo até mesmo a fome;	
SenEpist-P-03-738	alguns a suportaram nas cidades sitiadas: e que outro era o prêmio daquele sofrimento a não ser não cair em poder do vencedor?[*]	
SenEpist-P-03-739	Quanto maior é isto que nos é prometido: liberdade perpétua, nenhum temor de ninguém, nem do homem, nem do deus[*]	
SenEpist-P-03-740	Por acaso não devemos chegar a esses bens, mesmo passando fome?[*]	
SenEpist-P-03-741	Exércitos sofreram privação de tudo, viveram de raízes de ervas e aguentaram a fome com coisas repugnantes de dizer;	
SenEpist-P-03-742	e sofreram tudo isso por um reino, para ficares mais admirado, estrangeiro: alguém hesitará em suportar a pobreza para o espírito ficar livre dos furores?	
SenEpist-P-03-743	Não é preciso, portanto, enriquecer antes: é permitido chegar à filosofia mesmo sem farnel.	
SenEpist-P-03-744	É assim?	
SenEpist-P-03-745	Quando tiveres tudo, então vais querer ter também a sabedoria?	
SenEpist-P-03-746	Esta será o último instrumento da vida e, por assim dizer, um acréscimo?	
SenEpist-P-03-747	Tu, na verdade, se tens alguma coisa, pratica já a filosofia (pois como sabes se já não tens o suficiente?), se não tens nada, busca-a antes de qualquer coisa.	
SenEpist-P-03-748	“Mas faltarão as coisas necessárias.”	
SenEpist-P-03-749	Primeiramente não poderão faltar, porque a natureza exige muito pouco e, por outro lado, o sábio se ajusta à natureza.	
SenEpist-P-03-750	Mas se sobrevierem as necessidades extremas, sem demora ele sairá da vida e deixará de ser molesto a si mesmo.[*]	
SenEpist-P-03-751	Mas se ele tiver um meio exíguo e apertado com que sua vida possa ser prolongada, o considerará bom e não preocupado ou angustiado além do necessário dará ao seu ventre e às suas costas o seu e, seguro e alegre, rirá das ocupações dos ricos e das correrias dos que vão atrás das riquezas e dirá: “Por que tu próprio te adias para mais tarde?	
SenEpist-P-03-752	Por acaso esperarás o lucro de uma usura ou o ganho de um negócio ou as tabuinhas de um velho endinheirado, quando podes tornar-te imediatamente rico?	
SenEpist-P-03-753	A sabedoria representa as riquezas, que ela deu a todo aquele que as considerou supérfluas.”	
SenEpist-P-03-754	Isto diz respeito aos outros: tu estás mais próximo dos ricos.	
SenEpist-P-03-755	Muda a época, tens demasiado;	
SenEpist-P-03-756	porém o que basta é o mesmo em qualquer época.	
SenEpist-P-03-757	Eu podia fechar neste ponto a carta, se eu não tivesse te acostumado mal.	
SenEpist-P-03-758	Ninguém pode saudar os reis partos sem um presente; de ti não é permitido dizer fica bem de graça.[*]	
SenEpist-P-03-759	E aí?	
SenEpist-P-03-760	Tomarei emprestado de Epicuro: “Para muitos ter adquirido riqueza não foi o fim das misérias, mas sua mudança”.	
SenEpist-P-03-761	Não fico admirado com isso;	
SenEpist-P-03-762	pois o vício não está nas coisas, mas no próprio espírito.	
SenEpist-P-03-763	Aquilo que nos tinha feito penosa a pobreza, também fez penosa a riqueza.	
SenEpist-P-03-764	Assim como não faz nenhuma diferença se colocas o doente numa cama de madeira ou numa de ouro, para onde quer que o levares, ele levará consigo a sua enfermidade, assim também não faz nenhuma diferença se o espírito doente é posta na riqueza ou na pobreza:	
SenEpist-P-03-765	o seu mal o acompanha.	
SenEpist-P-03-766	Dezembro é o mês: é quando a cidade sobretudo sua.	
SenEpist-P-03-767	O direito à libertinagem foi oficialmente concedido;[*]	
SenEpist-P-03-768	tudo soa com enormes aparatos, como se houvesse alguma diferença entre as Saturnálias e os dias de trabalho; a tal ponto não há nenhuma diferença que não me parece ter se equivocado quem disse que um dia dezembro foi um mês, agora é um ano.	
SenEpist-P-03-769	Se eu te tivesse aqui, de bom grado conferiria contigo o que estimas que deve ser feito, se não se deve mover nada do hábito cotidiano ou se, para que não pareçamos divergir dos costumes públicos, se é preciso jantar mais alegremente e tirar a toga.	
SenEpist-P-03-770	Pois o que não costumava ocorrer, a não ser nos tumultos e nos momentos tristes da cidade, mudamos de roupa por causa do prazer e dos dias de festas.	
SenEpist-P-03-771	Se eu te conheço bem, desempenhando o papel de árbitro, não terias querido que nós fôssemos, em relação à turba coberta com o píleo, nem de todo semelhantes nem de todo diferentes; a não ser por acaso que principalmente nestes dias se deva ordenar ao espírito que então ele sozinho se abstenha dos prazeres, quanto toda a turba se lançou a elas; pois alcança a prova mais certa de sua firmeza, se não vai nem é levado para as coisas sem vigor e que arrastam para a luxúria.	
SenEpist-P-03-772	Isto é muito mais forte: estar seco e sóbrio, com o povo bêbado e vomitando, isso é mais moderado: não se isolar nem se destacar nem se misturar com todos e fazer o mesmo não do mesmo modo;[*]	
