sentence_id	sentence	text_JDD	translation_JDD	norm_sentence	norm_text	isSameText
13691	tu es Christus Filius Dei vivi			tu es christus filius dei uiui		FALSE
13692	respondens autem Iesus dixit ei			respondens autem iesus dixit ei		FALSE
13693	beatus es Simon Bar Iona			beatus es simon bar iona		FALSE
13694	quia caro et sanguis non revelavit tibi sed Pater meus qui in caelis est			quia caro et sanguis non reuelauit tibi sed pater meus qui in caelis est		FALSE
13695	et ego dico tibi quia tu es Petrus et super hanc petram aedificabo ecclesiam meam et portae inferi non praevalebunt adversum eam			et ego dico tibi quia tu es petrus et super hanc petram aedificabo ecclesiam meam et portae inferi non praeualebunt aduersum eam		FALSE
13696	et tibi dabo claves regni caelorum			et tibi dabo claues regni caelorum		FALSE
13697	et quodcumque ligaveris super terram erit ligatum in caelis			et quodcumque ligaueris super terram erit ligatum in caelis		FALSE
13698	et quodcumque solveris super terram erit solutum in caelis			et quodcumque solueris super terram erit solutum in caelis		FALSE
13699	tunc praecepit discipulis suis ut nemini dicerent quia ipse esset Iesus Christus			tunc praecepit discipulis suis ut nemini dicerent quia ipse esset iesus christus		FALSE
13700	exinde coepit Iesus ostendere discipulis suis quia oporteret eum ire Hierosolymam et multa pati a senioribus et scribis et principibus sacerdotum et occidi et tertia die resurgere			exinde coepit iesus ostendere discipulis suis quia oporteret eum ire hierosolymam et multa pati a senioribus et scribis et principibus sacerdotum et occidi et tertia die resurgere		FALSE
13701	et adsumens eum Petrus coepit increpare illum dicens			et adsumens eum petrus coepit increpare illum dicens		FALSE
13702	absit a te Domine			absit a te domine		FALSE
13703	non erit tibi hoc			non erit tibi hoc		FALSE
13704	qui conversus dixit Petro			qui conuersus dixit petro		FALSE
13706	quia non sapis ea quae Dei sunt sed ea quae hominum			quia non sapis ea quae dei sunt sed ea quae hominum		FALSE
47541	vade post me			uade post me		FALSE
47542	Satana scandalum es mihi			satana scandalum es mihi		FALSE
13707	tunc Iesus dixit discipulis suis			tunc iesus dixit discipulis suis		FALSE
13708	si quis vult post me venire abneget se met ipsum et tollat crucem suam et sequatur me			si quis uult post me uenire abneget se met ipsum et tollat crucem suam et sequatur me		FALSE
13709	qui enim voluerit animam suam salvam facere perdet eam			qui enim uoluerit animam suam saluam facere perdet eam		FALSE
13710	qui autem perdiderit animam suam propter me inveniet eam			qui autem perdiderit animam suam propter me inueniet eam		FALSE
13711	quid enim prodest homini si mundum universum lucretur animae vero suae detrimentum patiatur			quid enim prodest homini si mundum uniuersum lucretur animae uero suae detrimentum patiatur		FALSE
13712	aut quam dabit homo commutationem pro anima sua			aut quam dabit homo commutationem pro anima sua		FALSE
13713	Filius enim hominis venturus est in gloria Patris sui cum angelis suis			filius enim hominis uenturus est in gloria patris sui cum angelis suis		FALSE
13714	et tunc reddet unicuique secundum opus eius			et tunc reddet unicuique secundum opus eius		FALSE
47543	amen dico vobis			amen dico uobis		FALSE
47544	sunt quidam de hic stantibus qui non gustabunt mortem donec videant Filium hominis venientem in regno suo			sunt quidam de hic stantibus qui non gustabunt mortem donec uideant filium hominis uenientem in regno suo		FALSE
13716	et post dies sex adsumpsit Iesus Petrum et Iacobum et Iohannem fratrem eius et ducit illos in montem excelsum seorsum			et post dies sex adsumpsit iesus petrum et iacobum et iohannem fratrem eius et ducit illos in montem excelsum seorsum		FALSE
13717	et transfiguratus est ante eos			et transfiguratus est ante eos		FALSE
13718	et resplenduit facies eius sicut sol			et resplenduit facies eius sicut sol		FALSE
13719	vestimenta autem eius facta sunt alba sicut nix			uestimenta autem eius facta sunt alba sicut nix		FALSE
13720	et ecce apparuit illis Moses et Helias cum eo loquentes			et ecce apparuit illis moses et helias cum eo loquentes		FALSE
13721	respondens autem Petrus dixit ad Iesum			respondens autem petrus dixit ad iesum		FALSE
13722	Domine bonum est nos hic esse			domine bonum est nos hic esse		FALSE
13723	si vis faciamus hic tria tabernacula tibi unum et Mosi unum et Heliae unum			si uis faciamus hic tria tabernacula tibi unum et mosi unum et heliae unum		FALSE
13724	adhuc eo loquente ecce nubes lucida obumbravit eos			adhuc eo loquente ecce nubes lucida obumbrauit eos		FALSE
13725	et ecce vox de nube dicens			et ecce uox de nube dicens		FALSE
13726	hic est Filius meus dilectus in quo mihi bene conplacuit			hic est filius meus dilectus in quo mihi bene conplacuit		FALSE
13727	ipsum audite			ipsum audite		FALSE
13728	et audientes discipuli ceciderunt in faciem suam et timuerunt valde			et audientes discipuli ceciderunt in faciem suam et timuerunt ualde		FALSE
13729	et accessit Iesus et tetigit eos			et accessit iesus et tetigit eos		FALSE
13730	dixit que eis			dixitque eis		FALSE
13731	surgite et nolite timere			surgite et nolite timere		FALSE
13732	levantes autem oculos suos neminem viderunt nisi solum Iesum			leuantes autem oculos suos neminem uiderunt nisi solum iesum		FALSE
13733	et descendentibus illis de monte praecepit Iesus dicens			et descendentibus illis de monte praecepit iesus dicens		FALSE
13734	nemini dixeritis visionem donec Filius hominis a mortuis resurgat			nemini dixeritis uisionem donec filius hominis a mortuis resurgat		FALSE
13735	et interrogaverunt eum discipuli dicentes			et interrogauerunt eum discipuli dicentes		FALSE
13736	quid ergo scribae dicunt quod Heliam oporteat primum venire			quid ergo scribae dicunt quod heliam oporteat primum uenire		FALSE
13737	at ille respondens ait eis			at ille respondens ait eis		FALSE
13738	Helias quidem venturus est et restituet omnia			helias quidem uenturus est et restituet omnia		FALSE
13739	dico autem vobis quia Helias iam venit et non cognoverunt eum sed fecerunt in eo quaecumque voluerunt			dico autem uobis quia helias iam uenit et non cognouerunt eum sed fecerunt in eo quaecumque uoluerunt		FALSE
13740	sic et Filius hominis passurus est ab eis			sic et filius hominis passurus est ab eis		FALSE
13741	tunc intellexerunt discipuli quia de Iohanne Baptista dixisset eis			tunc intellexerunt discipuli quia de iohanne baptista dixisset eis		FALSE
13742	et cum venisset ad turbam accessit ad eum homo genibus provolutus ante eum dicens			et cum uenisset ad turbam accessit ad eum homo genibus prouolutus ante eum dicens		FALSE
13743	et obtuli eum discipulis tuis et non potuerunt curare eum			et obtuli eum discipulis tuis et non potuerunt curare eum		FALSE
13745	respondens Iesus ait			respondens iesus ait		FALSE
13746	o generatio incredula et perversa quousque ero vobis cum			o generatio incredula et peruersa quousque ero uobis cum		FALSE
13747	usquequo patiar vos			usquequo patiar uos		FALSE
13748	adferte huc illum ad me			adferte huc illum ad me		FALSE
13749	et increpavit ei Iesus et exiit ab eo daemonium et curatus est puer ex illa hora			et increpauit ei iesus et exiit ab eo daemonium et curatus est puer ex illa hora		FALSE
13750	tunc accesserunt discipuli ad Iesum secreto et dixerunt			tunc accesserunt discipuli ad iesum secreto et dixerunt		FALSE
13751	quare nos non potuimus eicere illum			quare nos non potuimus eicere illum		FALSE
13752	dicit illis			dicit illis		FALSE
13753	propter incredulitatem vestram			propter incredulitatem uestram		FALSE
13754	amen quippe dico vobis si habueritis fidem sicut granum sinapis dicetis monti huic			amen quippe dico uobis si habueritis fidem sicut granum sinapis dicetis monti huic		FALSE
13755	transi hinc et transibit et nihil inpossibile erit vobis			transi hinc et transibit et nihil inpossibile erit uobis		FALSE
13756	hoc autem genus non eicitur nisi per orationem et ieiunium			hoc autem genus non eicitur nisi per orationem et ieiunium		FALSE
13757	conversantibus autem eis in Galilaea dixit illis Iesus			conuersantibus autem eis in galilaea dixit illis iesus		FALSE
13758	Filius hominis tradendus est in manus hominum			filius hominis tradendus est in manus hominum		FALSE
13759	et occident eum et tertio die resurget			et occident eum et tertio die resurget		FALSE
13760	et contristati sunt vehementer			et contristati sunt uehementer		FALSE
13761	et cum venissent Capharnaum accesserunt qui didragma accipiebant ad Petrum et dixerunt			et cum uenissent capharnaum accesserunt qui didragma accipiebant ad petrum et dixerunt		FALSE
13762	magister vester non solvit didragma			magister uester non soluit didragma		FALSE
13763	ait			ait		FALSE
13764	etiam			etiam		FALSE
13765	et cum intrasset domum praevenit eum Iesus dicens			et cum intrasset domum praeuenit eum iesus dicens		FALSE
13766	quid tibi videtur Simon			quid tibi uidetur simon		FALSE
13767	reges terrae a quibus accipiunt tributum vel censum			reges terrae a quibus accipiunt tributum uel censum		FALSE
13768	a filiis suis an ab alienis			a filiis suis an ab alienis		FALSE
13769	et ille dixit			et ille dixit		FALSE
13770	ab alienis			ab alienis		FALSE
13771	dixit illi Iesus			dixit illi iesus		FALSE
13772	ergo liberi sunt filii			ergo liberi sunt filii		FALSE
13773	ut autem non scandalizemus eos vade ad mare et mitte hamum			ut autem non scandalizemus eos uade ad mare et mitte hamum		FALSE
13774	et eum piscem qui primus ascenderit tolle			et eum piscem qui primus ascenderit tolle		FALSE
13775	et aperto ore eius invenies staterem			et aperto ore eius inuenies staterem		FALSE
13776	illum sumens da eis pro me et te			illum sumens da eis pro me et te		FALSE
13777	in illa hora accesserunt discipuli ad Iesum dicentes			in illa hora accesserunt discipuli ad iesum dicentes		FALSE
13778	quis putas maior est in regno caelorum			quis putas maior est in regno caelorum		FALSE
13779	et advocans Iesus parvulum statuit eum in medio eorum et dixit			et aduocans iesus paruulum statuit eum in medio eorum et dixit		FALSE
13780	amen dico vobis			amen dico uobis		FALSE
62960	nisi conversi fueritis et efficiamini sicut parvuli non intrabitis in regnum caelorum			nisi conuersi fueritis et efficiamini sicut paruuli non intrabitis in regnum caelorum		FALSE
13781	quicumque ergo humiliaverit se sicut parvulus iste hic est maior in regno caelorum			quicumque ergo humiliauerit se sicut paruulus iste hic est maior in regno caelorum		FALSE
13782	et qui susceperit unum parvulum talem in nomine meo me suscipit			et qui susceperit unum paruulum talem in nomine meo me suscipit		FALSE
13783	qui autem scandalizaverit unum de pusillis istis qui in me credunt expedit ei ut suspendatur mola asinaria in collo eius et demergatur in profundum maris			qui autem scandalizauerit unum de pusillis istis qui in me credunt expedit ei ut suspendatur mola asinaria in collo eius et demergatur in profundum maris		FALSE
13784	vae mundo ab scandalis			uae mundo ab scandalis		FALSE
13785	verumtamen vae homini per quem scandalum venit			uerumtamen uae homini per quem scandalum uenit		FALSE
62961	necesse est enim ut veniant scandala			necesse est enim ut ueniant scandala		FALSE
13786	si autem manus tua vel pes tuus scandalizat te abscide eum et proice abs te			si autem manus tua uel pes tuus scandalizat te abscide eum et proice abs te		FALSE
13787	bonum tibi est ad vitam ingredi debilem vel clodum quam duas manus vel duos pedes habentem mitti in ignem aeternum			bonum tibi est ad uitam ingredi debilem uel clodum quam duas manus uel duos pedes habentem mitti in ignem aeternum		FALSE
13788	et si oculus tuus scandalizat te erue eum et proice abs te			et si oculus tuus scandalizat te erue eum et proice abs te		FALSE
13789	bonum tibi est unoculum in vitam intrare quam duos oculos habentem mitti in gehennam ignis			bonum tibi est unoculum in uitam intrare quam duos oculos habentem mitti in gehennam ignis		FALSE
13790	videte ne contemnatis unum ex his pusillis			uidete ne contemnatis unum ex his pusillis		FALSE
13791	dico enim vobis quia angeli eorum in caelis semper vident faciem Patris mei qui in caelis est			dico enim uobis quia angeli eorum in caelis semper uident faciem patris mei qui in caelis est		FALSE
13792	venit enim Filius hominis salvare quod perierat			uenit enim filius hominis saluare quod perierat		FALSE
13793	quid vobis videtur			quid uobis uidetur		FALSE
13794	si fuerint alicui centum oves et erraverit una ex eis nonne relinquet nonaginta novem in montibus et vadit quaerere eam quae erravit			si fuerint alicui centum oues et errauerit una ex eis nonne relinquet nonaginta nouem in montibus et uadit quaerere eam quae errauit		FALSE
13796	et si contigerit ut inveniat eam amen dico vobis quia gaudebit super eam magis quam super nonaginta novem quae non erraverunt			et si contigerit ut inueniat eam amen dico uobis quia gaudebit super eam magis quam super nonaginta nouem quae non errauerunt		FALSE
13798	sic non est voluntas ante Patrem vestrum qui in caelis est ut pereat unus de pusillis istis			sic non est uoluntas ante patrem uestrum qui in caelis est ut pereat unus de pusillis istis		FALSE
13799	si autem peccaverit in te frater tuus vade et corripe eum inter te et ipsum solum			si autem peccauerit in te frater tuus uade et corripe eum inter te et ipsum solum		FALSE
13800	si te audierit lucratus es fratrem tuum			si te audierit lucratus es fratrem tuum		FALSE
13801	si autem non te audierit adhibe te cum adhuc unum vel duos ut in ore duorum testium vel trium stet omne verbum			si autem non te audierit adhibe te cum adhuc unum uel duos ut in ore duorum testium uel trium stet omne uerbum		FALSE
